dong,n,rent_mean,rent_median,rent_conv_mean,deposit_mean,deposit_median,area_mean,rent_per_area_mean,rent_per_area_median,reliable
삼청동,31,56.32258064516129,55.0,77.63104838709677,5682.258064516129,5000.0,40.447741935483876,1.6158775704532675,1.1235955056179776,True
방화동,17730,50.76142131979695,46.0,70.4806154822335,5258.4517766497465,1088.0,36.69098702763677,1.6238055868648522,1.7030074527174295,True
당인동,240,62.7,60.0,77.2875,3890.0,2000.0,48.787166666666664,1.6254937417087163,1.7908163265306123,True
삼선동1가,606,56.57755775577558,55.0,71.2453795379538,3911.4191419141916,2000.0,41.226369636963696,1.6277579771851907,1.5597147950089125,True
오류동,6264,46.64942528735632,45.0,64.92512931034483,4873.521072796935,2000.0,34.097149106002554,1.6297136643294037,1.3885382479171926,True
중곡동,25924,49.69618885974387,50.0,73.27738948464743,6288.32016664095,3000.0,36.93192825181299,1.6334926252257123,1.414027149321267,True
효창동,450,59.05555555555556,55.0,109.68677222222222,13501.657777777778,5362.0,49.70744,1.6350695476858694,1.35893011216566,True
독산동,58188,51.96865333058363,50.0,82.85258919364817,8235.716230150547,3000.0,38.566361208496595,1.647915684748001,1.3333333333333333,True
후암동,925,64.89945945945946,60.0,86.98112162162163,5888.443243243243,3000.0,45.24684864864865,1.6480103471790928,1.5686274509803921,True
화동,2,120.0,120.0,138.75,5000.0,5000.0,72.73,1.6499381273202254,1.6499381273202254,False
양평동4가,768,45.71484375,44.0,89.86191406249999,11772.552083333334,6000.0,31.524052083333334,1.6523902353248594,1.3888888888888888,True
송파동,11298,53.05337227827934,51.0,93.6406150424854,10823.264737121615,6000.0,39.5345209771641,1.652397010093501,1.404707668944571,True
동소문동1가,216,50.925925925925924,52.0,73.0300925925926,5894.444444444444,5000.0,33.33657407407407,1.6731407618851373,1.6922858186800234,True
화곡동,150420,50.17896556309002,50.0,75.03592732017019,6628.5231352213805,3000.0,37.20282661880069,1.6742915652263834,1.423841059602649,True
도림동,4899,56.19963257807716,50.0,80.13393753827312,6382.4813227189225,2000.0,39.027451316595226,1.6762086727953174,1.5789473684210527,True
당산동1가,841,47.315101070154576,40.0,96.65303061831153,13156.781212841855,10000.0,31.175457788347206,1.677963038101274,1.3297872340425532,True
보문동4가,76,61.0921052631579,56.0,81.83059210526316,5530.263157894737,2000.0,39.6396052631579,1.6779727641301225,1.5454545454545454,True
홍익동,438,45.71689497716895,50.0,73.1564497716895,7317.214611872146,3000.0,32.97050228310502,1.6966819511075582,1.3986013986013985,True
번동,11862,49.460293373798685,45.0,59.186623039959535,2593.6879109762267,1000.0,35.33573090541224,1.73587910188755,1.524390243902439,True
방배동,27936,63.21606529209622,60.0,123.82187150987973,16161.548324742267,6000.0,45.41166817010309,1.7368842116324883,1.51848564084293,True
천호동,31840,49.47613065326633,46.0,78.00483087311558,7607.653391959799,3000.0,35.13094133165829,1.7433816960450614,1.5,True
장안동,17480,50.663844393592676,49.0,77.89069965675057,7260.494736842105,3000.0,34.10958787185355,1.7450281628753777,1.5151515151515151,True
잠실동,32214,61.68876885826038,60.0,132.79652239709444,18962.067610355745,8000.0,43.237200968523005,1.7555340561692225,1.5414258188824663,True
합동,334,60.01197604790419,65.0,98.00935628742515,10132.634730538923,5000.0,35.223413173652695,1.7569411821099727,2.165022853019004,True
창전동,3322,43.53461770018061,31.0,70.64595499698976,7229.689945815774,5337.0,28.30430222757375,1.7636144179123323,1.561054579093432,True
삼선동2가,546,61.434065934065934,55.0,89.09031593406593,7375.0,1000.0,42.81406593406593,1.765290981184797,1.6233766233766234,True
석촌동,4726,53.140499365213714,53.0,86.34352385738468,8854.139864578925,5000.0,36.31351396529835,1.7668448927367681,1.5384615384615385,True
구의동,18981,54.55650387229335,55.0,85.31590939623835,8202.508139718666,3000.0,36.99988367314683,1.767667271049475,1.65,True
안암동3가,245,55.5265306122449,50.0,63.63785714285714,2163.0204081632655,1000.0,39.056,1.7727323126403176,1.7142857142857142,True
동소문동7가,136,70.05882352941177,56.5,99.62784926470589,7885.073529411765,5000.0,44.62955882352941,1.7795753355260133,1.792857142857143,True
대림동,18104,49.821254971277064,49.0,62.34390687140964,3339.3738400353513,1000.0,34.818245028722934,1.7836053594919579,1.6666666666666667,True
예장동,116,52.172413793103445,51.5,81.13075431034483,7722.224137931034,1525.0,38.782586206896546,1.784582900457854,1.8056129565531849,True
명일동,5565,63.98652291105121,64.0,115.14833692722372,13643.150404312668,6500.0,47.69390889487871,1.7852254016765152,1.5248551387618177,True
신사동,10482,58.24565922533868,55.0,81.5513232207594,6214.843732112192,2000.0,40.89505151688609,1.7853372576412418,1.4864362690449646,True
정릉동,11960,55.10702341137124,50.0,73.8633758361204,5001.69397993311,1632.0,41.32781204013378,1.7863635725093092,1.5838612870956987,True
보문동1가,66,56.378787878787875,50.0,93.1641287878788,9809.424242424242,3000.0,39.06127272727272,1.7918295348741815,1.8210947426464812,True
